,Ventana,tiempo tot [sec],t clasificacion,Matrix GHOS,t ghos,g_h_o_s,Correct clas,Incorrect class,t mandar a stm,time stm,Frame stm,Clusters stm,analysis stm,update stm
20,20,296.7495907529956,290.3477481394657,0.0,0.0,283.30939863581443,10.366775772243273,0.07618456694763154,6.3680922439089045,7.361196912825108e-05,0.0,0.0,0.0,0.0
21,21,354.99962851399323,292.45193361950805,0.0,0.0,284.50171537697315,10.611867338360753,0.06951085716718808,5.717832409136463,56.79599884903291,0.0051746920216828585,0.017914658004883677,56.77235101500992,0.000499312998726964
22,22,295.6439408780425,289.70241065119626,0.0,0.0,281.89870875130873,10.680579382926226,0.0703313818667084,5.907508915988728,0.000216983025893569,0.0,0.0,0.0,0.0
23,23,296.006570890022,289.4685345001053,0.0,0.0,282.03984648163896,10.898183513316326,0.07768498093355447,6.503986962954514,8.583301678299904e-05,0.0,0.0,0.0,0.0
24,24,371.0540603059926,290.35452103975695,0.0,0.0,281.9039428647375,11.182700183417182,0.06913298019208014,5.762682712054811,74.9030578630045,0.005300352000631392,0.015690145024564117,74.88150298997061,0.0005053170025348663
25,25,296.0984009859967,290.8654583048774,0.0,0.0,281.71556181978667,11.33378014259506,0.06170139490859583,5.198989136959426,5.654396954923868e-05,0.0,0.0,0.0,0.0
26,26,296.19148128601955,289.9540079237195,0.0,0.0,281.7014921113732,11.421326668700203,0.07446963706752285,6.20328863535542,5.587696796283126e-05,0.0,0.0,0.0,0.0
27,27,389.5693540869979,290.80879071488744,0.0,0.0,281.6486181850196,11.742594347451814,0.06758435600204393,5.6140612020972185,93.11237849498866,0.00539579801261425,0.018216807977296412,93.08820393000497,0.000501857022754848
28,28,297.4445169179817,291.34307441831334,0.0,0.0,282.45827934116824,11.9147572980728,0.07254529924830422,6.067236725997645,5.390500882640481e-05,0.0,0.0,0.0,0.0
29,29,297.316381362034,291.36667319352273,0.0,0.0,282.22317416622536,12.024990070960484,0.07076924102148041,5.915657556790393,5.77460159547627e-05,0.0,0.0,0.0,0.0
30,30,409.25253559695557,292.579015996831,0.0,0.0,282.22716217144625,12.370762707665563,0.060344525962136686,5.043610638356768,111.59583513700636,0.005521482962649316,0.015859653998631984,111.57352743996307,0.0008674340206198394
31,31,298.4412917419686,293.0694956979132,0.0,0.0,282.6504286569543,12.720805987599306,0.06324219104135409,5.337470764818136,5.909998435527086e-05,0.0,0.0,0.0,0.0
32,32,297.8149444689625,291.58583927026484,0.0,0.0,282.1933334915084,12.552696124126669,0.07433229527669027,6.195013843011111,5.258002784103155e-05,0.0,0.0,0.0,0.0
33,33,428.5219189430354,293.4731020803447,0.0,0.0,282.25006604066584,12.956322503567208,0.05726549500832334,4.759354721929412,130.25522457598709,0.005656722001731396,0.017001806991174817,130.2318420720403,0.0006671110168099403
34,34,298.5096954489709,293.5664870257024,0.0,0.0,282.3309130532434,13.122806250699796,0.0582735231728293,4.908760086051188,6.523402407765388e-05,0.0,0.0,0.0,0.0
35,35,296.63840253202943,292.44514577870723,0.0,0.0,280.3392632206087,13.266589077888057,0.049216754152439535,4.159343795035966,5.421997047960758e-05,0.0,0.0,0.0,0.0
36,36,296.5096331919776,293.329231252661,0.0,0.0,279.98334467882523,13.50697981583653,0.037720164982602,3.146370334085077,5.812296876683831e-05,0.0,0.0,0.0,0.0
37,37,450.60209976299666,292.88258504652185,0.0,0.0,280.0444923391333,13.697084122512024,0.046278756053652614,3.860723491059616,153.8249336570152,0.005671653023455292,0.01690404099645093,153.8015833190293,0.0007208880269899964
38,38,296.84349956701044,292.81042616360355,0.0,0.0,279.7712519962806,14.035125598020386,0.04715306806610897,3.999065347830765,5.753902951255441e-05,0.0,0.0,0.0,0.0
39,39,296.60034547402756,292.26854164135875,0.0,0.0,279.6994736092747,13.86754868843127,0.05122967332135886,4.297717550187372,6.517197471112013e-05,0.0,0.0,0.0,0.0
40,40,299.18508305499563,293.5336618323345,0.0,0.0,281.8695312087657,14.245864126365632,0.06709579395828769,5.617204703972675,5.0807022489607334e-05,0.0,0.0,0.0,0.0
41,41,478.2024151739897,293.790361561405,0.0,0.0,279.98926660465077,14.67341035354184,0.04624996904749423,3.873123438213952,180.50490778597305,0.005951399973127991,0.01539472898002714,180.48290770099266,0.0005997970001772046
42,42,300.16180395602714,297.23386759037385,0.0,0.0,282.1679932095576,14.94210236222716,0.03426088305423036,2.893496054050047,5.438097286969423e-05,0.0,0.0,0.0,0.0
43,43,298.9558026610175,294.4717043886194,0.0,0.0,281.1309882282512,14.767393449263182,0.05323140474501997,4.449695847986732,5.634699482470751e-05,0.0,0.0,0.0,0.0
44,44,302.9640124500147,298.32066785235656,0.0,0.0,284.7586957003223,15.101384458364919,0.05500374978873879,4.608688778942451,5.277898162603378e-05,0.0,0.0,0.0,0.0
45,45,504.78754052199656,296.7455328113865,0.0,0.0,281.6540409979061,15.517913386574946,0.04141620680456981,3.4514010268612765,204.55626511899754,0.00607513397699222,0.015493564016651362,204.53386942704674,0.0007734480313956738
46,46,300.31117101496784,293.79452269588364,0.0,0.0,282.02668919216376,15.194380930333864,0.07696103228954598,6.482044110831339,5.381600931286812e-05,0.0,0.0,0.0,0.0
47,47,299.76669158099685,295.14109966449905,0.0,0.0,280.91414267453365,15.792449328873772,0.055130044114775956,4.591081432066858,6.983795901760459e-05,0.0,0.0,0.0,0.0
48,48,524.0172643280239,296.308000543213,0.0,0.0,282.51797056949,16.19981524796458,0.06567578727845103,5.45968071219977,222.21491439797683,0.006016159022692591,0.01603118801722303,222.19226499594515,0.0005443589761853218
49,49,299.89003657596186,295.6924673812464,0.0,0.0,280.8343923728098,16.009075597685296,0.04983249388169497,4.163463184668217,5.2871997468173504e-05,0.0,0.0,0.0,0.0
50,50,301.283663137001,298.07163463230245,0.0,0.0,281.6507612767746,16.581217132217716,0.037998872925527394,3.1777400870341808,5.2710005547851324e-05,0.0,0.0,0.0,0.0
51,51,303.1108617769787,298.00697590608615,0.0,0.0,283.49375152558787,16.530617849319242,0.061107826069928706,5.069310889986809,5.290098488330841e-05,0.0,0.0,0.0,0.0
52,52,552.045635093993,296.9371143365861,0.0,0.0,282.7896995183546,16.73400849191239,0.06775619980180636,5.642257804982364,249.4318135229987,0.0062925079837441444,0.014940991997718811,249.40989789401647,0.0006260690279304981
53,53,301.78559384000255,296.7116943823057,0.0,0.0,281.82736524473876,16.87999646057142,0.06005651078885421,5.039260616875254,5.480804247781634e-05,0.0,0.0,0.0,0.0
54,54,302.0562072970206,297.84949036792386,0.0,0.0,281.6802839564043,17.308866511273663,0.049887740053236485,4.172230194089934,5.8751029428094625e-05,0.0,0.0,0.0,0.0
55,55,304.17724826798076,299.6404015420121,0.0,0.0,283.5118101929547,17.57150680531049,0.054057918139733374,4.5021935679833405,5.444302223622799e-05,0.0,0.0,0.0,0.0
56,56,579.4199739490286,298.36181758966995,0.0,0.0,282.40533833537484,17.81983896519523,0.05919473193353042,4.917393974901643,276.10618842497934,0.006367568043060601,0.016355699975974858,276.08290770900203,0.0005037200171500444
57,57,303.0734206039924,297.37740804819623,0.0,0.0,282.1345667078276,17.851198643213138,0.06723301211604849,5.6612868898082525,5.851697642356157e-05,0.0,0.0,0.0,0.0
58,58,302.91127348603914,297.12014513486065,0.0,0.0,281.82469072856475,17.997920665540732,0.06905059277778491,5.756509720871691,5.559896817430854e-05,0.0,0.0,0.0,0.0
59,59,595.9831553219701,295.86863139260095,0.0,0.0,280.2353356293752,18.187977596593555,0.0674337552045472,5.589702906901948,294.4906324999756,0.006348997994791716,0.0169952999567613,294.46651049295906,0.0007245029555633664
60,60,304.50896781898336,299.98418389778817,0.0,0.0,282.69050624762895,18.741777984017972,0.053150417865253985,4.4902600077330135,5.713198333978653e-05,0.0,0.0,0.0,0.0
61,61,304.2527574929991,301.04683104518335,0.0,0.0,282.413278420805,18.775467553932685,0.03799233993049711,3.171358778956346,5.766696995124221e-05,0.0,0.0,0.0,0.0
62,62,305.961389752978,301.2844033729052,0.0,0.0,283.41401861130726,19.45200379891321,0.05601391714299098,4.642216262000147,5.351303843781352e-05,0.0,0.0,0.0,0.0
63,63,622.8681224830216,298.9793705465272,0.0,0.0,281.91462555812905,19.463634342420846,0.06555114814545959,5.455897442938294,318.3981645209715,0.0063171020010486245,0.017423487966880202,318.3735127620166,0.0006948920199647546
64,64,303.2996365170111,299.67458642751444,0.0,0.0,280.8212641327409,19.42240520915948,0.04249151097610593,3.59062830300536,5.26009825989604e-05,0.0,0.0,0.0,0.0
65,65,304.52545266301604,298.73107429611264,0.0,0.0,281.8534420809592,19.5808461161796,0.06884315831121057,5.759731747326441,5.7333032600581646e-05,0.0,0.0,0.0,0.0
66,66,305.4182080119499,300.9160202223575,0.0,0.0,282.1467412521015,20.197904082830064,0.053786110889632255,4.467275177070405,5.1759008783847094e-05,0.0,0.0,0.0,0.0
67,67,646.9466799840447,299.5234700439614,0.0,0.0,280.34412403887836,20.314112791151274,0.05054440605454147,4.159170297905803,343.22977924899897,0.0066131839994341135,0.017296170990448445,343.2052865200094,0.0005232130060903728
68,68,305.9751755350153,301.8986321014236,0.0,0.0,282.62683577660937,20.274538578174543,0.04798166698310524,4.041751294978894,5.080696428194642e-05,0.0,0.0,0.0,0.0
69,69,304.9639506349922,299.9019089752692,0.0,0.0,281.68261133757187,20.201764877536334,0.06012840277981013,5.027447480999399,5.7278957683593035e-05,0.0,0.0,0.0,0.0
70,70,304.795352501038,301.17001422547037,0.0,0.0,280.65247244702186,21.08929152280325,0.043177178071346134,3.590958748245612,4.947104025632143e-05,0.0,0.0,0.0,0.0
71,71,671.6984908370068,300.5311220816802,0.0,0.0,280.27404675778234,21.110323173576035,0.04658829187974334,3.8730071160243824,367.26008666702546,0.00673242803895846,0.016273513960186392,367.23639535100665,0.0006270040175877512
72,72,306.7720846529701,303.12712536292383,0.0,0.0,282.4961525389808,21.204031207424123,0.042865280352998525,3.610126009094529,5.427096039056778e-05,0.0,0.0,0.0,0.0
73,73,307.12796548497863,302.4578685860615,0.0,0.0,282.2802150014322,21.76123437419301,0.05610359605634585,4.635255586006679,5.3499999921768904e-05,0.0,0.0,0.0,0.0
74,74,307.84290317900013,303.6191588343354,0.0,0.0,282.66074864170514,22.102488034346607,0.050481597892940044,4.189168718003202,5.70000265724957e-05,0.0,0.0,0.0,0.0
75,75,701.0428560069995,302.2294291398139,0.0,0.0,282.8512032250874,22.098068090272136,0.07019529497483745,5.788898541999515,392.9896936430014,0.006821787974331528,0.01728764799190685,392.9650321030058,0.000496921013109386
76,76,307.022033953981,302.0837933149887,0.0,0.0,282.13551545434166,21.802171820192598,0.05841603595763445,4.9035282990080304,5.597900599241257e-05,0.0,0.0,0.0,0.0
77,77,307.8871994780493,302.94903362268815,0.0,0.0,282.1417401693179,22.658597030269448,0.058701134752482176,4.903397613961715,5.587702617049217e-05,0.0,0.0,0.0,0.0
78,78,718.5097740099882,303.6015055893222,0.0,0.0,282.0723479910521,22.54887404217152,0.04860552801983431,4.051829115895089,410.8218240879942,0.007131083984859288,0.015936247014906257,410.7979784060153,0.0007191869663074613
79,79,308.2436928990064,302.71874359616777,0.0,0.0,282.50086947728414,22.652098297781777,0.06514705991139635,5.490179733082186,5.2167975809425116e-05,0.0,0.0,0.0,0.0
80,80,308.12722761102486,303.621887905756,0.0,0.0,282.1499841110781,22.896096226817463,0.053363590966910124,4.470535621861927,5.234999116510153e-05,0.0,0.0,0.0,0.0
81,81,733.5125065849861,301.43460409960244,0.0,0.0,280.76795738347573,23.22872008685954,0.06713731284253299,5.602712761086877,426.44082035298925,0.007121070986613631,0.016544440004508942,426.4164866260253,0.0006081709871068597
82,82,306.09319016203517,301.47596128704026,0.0,0.0,280.0262803582009,23.007490328280255,0.054482110077515244,4.582756010815501,5.334202433004975e-05,0.0,0.0,0.0,0.0
83,83,306.72629821201554,301.68308805359993,0.0,0.0,280.0024804713903,23.660819755576085,0.059850809746421874,5.00882854370866,5.453499034047127e-05,0.0,0.0,0.0,0.0
84,84,308.0544106339803,304.1552731633419,0.0,0.0,280.530559639039,24.468408335349523,0.04626207007095218,3.8647829311084934,5.837000207975507e-05,0.0,0.0,0.0,0.0
85,85,764.3042562860064,301.23147350450745,0.0,0.0,282.6243290613638,23.196872315369546,0.09304466104367748,7.6704793338431045,455.3677016859874,0.0071150740259326994,0.017125362006481737,455.3429036880261,0.0005032140179537237
86,86,309.710169649974,305.0500673982897,0.0,0.0,282.7386393514462,23.893831467139535,0.05509345274185762,4.625310810108203,5.184300243854523e-05,0.0,0.0,0.0,0.0
87,87,310.0399568209541,305.3776876741322,0.0,0.0,282.75202650250867,24.204402475850657,0.05552977498155087,4.627416694012936,5.711102858185768e-05,0.0,0.0,0.0,0.0
88,88,780.7349409609451,303.91587465442717,0.0,0.0,281.9934662488522,24.199640261707827,0.06377281207824126,5.327908465988003,471.4563799329917,0.007350600033532828,0.015577432990539819,471.43280037201475,0.0005923630087636411
89,89,307.3525561830029,302.5915061928681,0.0,0.0,280.17692655383144,24.1193897400517,0.056252012960612774,4.726696810161229,5.268002860248089e-05,0.0,0.0,0.0,0.0
90,90,307.5836822030251,302.22357600944815,0.0,0.0,280.02552464522887,24.49147233949043,0.06338042701827362,5.3256776329362765,5.647103535011411e-05,0.0,0.0,0.0,0.0
91,91,798.795299136953,303.65786421316443,0.0,0.0,281.18562976189423,24.469966126955114,0.060764646099414676,5.037483694090042,490.06558575003874,0.007469429052434862,0.016550844011362642,490.04076381598134,0.0007428090320900083
92,92,308.3070638329955,304.2668232026044,0.0,0.0,280.2618853675085,24.99404582916759,0.047125762968789786,4.005781017942354,5.8066972997039557e-05,0.0,0.0,0.0,0.0
93,93,309.7524168929667,304.1016719880281,0.0,0.0,281.8215002754587,24.846454336191528,0.06692233495414257,5.616073125915136,6.352801574394107e-05,0.0,0.0,0.0,0.0
94,94,309.1543638060102,304.6817308112513,0.0,0.0,280.42919903434813,25.669856027467176,0.05324754014145583,4.438345975999255,5.151703953742981e-05,0.0,0.0,0.0,0.0
95,95,825.4579462549882,304.6167660034844,0.0,0.0,280.1158439607243,25.34812210086966,0.04672144801588729,3.8684977708617225,516.9383746410022,0.007546011998783797,0.016760813014116138,516.9131757950527,0.0008390670409426093
96,96,312.1054193590535,308.16875703586265,0.0,0.0,282.8693066154956,26.157322210026905,0.04645529709523544,3.9018294201232493,5.329999839887023e-05,0.0,0.0,0.0,0.0
97,97,310.9721811040072,307.194708447787,0.0,0.0,281.9148003011942,25.98525587428594,0.04460659995675087,3.7427858347655274,5.822296952828765e-05,0.0,0.0,0.0,0.0
98,98,312.3708350719535,307.84306891518645,0.0,0.0,283.0245849665371,26.254475644091144,0.05363317107548937,4.492906285915524,6.363302236422896e-05,0.0,0.0,0.0,0.0
99,99,855.9077241049963,307.5432138433098,0.0,0.0,282.13932806102093,26.5458320347243,0.050329824967775494,4.18938327790238,544.1404439589824,0.007717631000559777,0.016265567974187434,544.1159063400119,0.0004957069759257138
100,100,311.846015040006,307.0399156002095,0.0,0.0,282.37993363058195,26.37953101482708,0.05688226601341739,4.771458895062096,5.728896940127015e-05,0.0,0.0,0.0,0.0
101,101,314.1294317090069,307.9911316622165,0.0,0.0,284.00344949035207,27.007165967836045,0.07393000106094405,6.1032535432023,7.235404336825013e-05,0.0,0.0,0.0,0.0
102,102,874.694598075992,307.3440941948793,0.0,0.0,282.4206537192222,27.063850709353574,0.06231584778288379,5.194920948939398,562.1208386290236,0.0076293699676170945,0.01681305904639885,562.0955785929691,0.0007627640152350068
103,103,311.6435715049738,306.72006930044154,0.0,0.0,281.44762555038324,27.118346310628112,0.05783724086359143,4.888887451787014,5.70030533708632e-05,0.0,0.0,0.0,0.0
104,104,313.0601732820505,308.53971563919913,0.0,0.0,282.3681753287092,27.60427952860482,0.054120397195219994,4.485683724982664,5.73829747736454e-05,0.0,0.0,0.0,0.0
105,105,894.9162430069991,307.39951245702105,0.0,0.0,282.51124832913047,26.88462647952838,0.060637321905232966,5.0555871109245345,582.4263863860397,0.0079241479979828,0.016225998988375068,582.4016748869908,0.0005021340330131352
106,106,313.27105359802954,307.6147402819479,0.0,0.0,282.3382964414777,27.83961659419583,0.06715339387301356,5.621609224239364,7.63540156185627e-05,0.0,0.0,0.0,0.0
107,107,311.5281703809742,307.1840137320105,0.0,0.0,280.83744046022184,27.62389987334609,0.05172432621475309,4.3097931742086075,5.390803562477231e-05,0.0,0.0,0.0,0.0
108,108,917.358262335998,308.070259961416,0.0,0.0,281.5275884906878,28.10349680361105,0.05517856514779851,4.6029721199302,604.6503280519973,0.00758855597814545,0.014890632010065019,604.6271338880179,0.0005046729929745197
109,109,312.0837347229826,308.16706180397887,0.0,0.0,280.70838322193595,28.312724977964535,0.04581722721923143,3.8821599620277993,5.3524039685726166e-05,0.0,0.0,0.0,0.0
110,110,313.14332055696286,308.3392801210284,0.0,0.0,282.0303734965273,28.034991958120372,0.05717832985101268,4.769333380856551,5.258398596197367e-05,0.0,0.0,0.0,0.0
111,111,314.15005651599495,309.3561129445443,0.0,0.0,282.35786326613743,28.703477898146957,0.056927312165498734,4.759265338187106,4.850496770814061e-05,0.0,0.0,0.0,0.0
112,112,936.6107262780424,309.8170243720524,0.0,0.0,282.0949518988491,28.85630027006846,0.05055153195280582,4.182603107998148,622.576308787975,0.0079805480199866,0.017130466003436595,622.5504149760236,0.0007208390161395073
113,113,311.64880994003033,304.17592204670655,0.0,0.0,279.5841802773648,28.971864460560028,0.08856600703438744,7.438521624135319,5.634000990539789e-05,0.0,0.0,0.0,0.0
114,114,313.97388787701493,309.4718365028966,0.0,0.0,281.64888567564776,29.244934017886408,0.05354329996043816,4.467168460134417,8.187600178644061e-05,0.0,0.0,0.0,0.0
115,115,954.3729693759815,307.1185807972797,0.0,0.0,279.4430467567872,29.220611649681814,0.055265318078454584,4.573514066170901,642.6464102960308,0.008102445979602635,0.01582692697411403,642.6213976220461,0.0010290170321241021
116,116,313.6949103050283,308.7633921947563,0.0,0.0,281.38073020690354,29.23549277940765,0.058338394039310515,4.8969010321307,5.167402559891343e-05,0.0,0.0,0.0,0.0
117,117,312.80045287299436,308.6123124436126,0.0,0.0,279.9471650084597,29.795400876144413,0.04963870294159278,4.153733919898514,5.415495252236724e-05,0.0,0.0,0.0,0.0
118,118,317.6352981880191,313.9984529126086,0.0,0.0,281.502663333551,33.069011624727864,0.043367976089939475,3.602418312046211,5.169201176613569e-05,0.0,0.0,0.0,0.0
119,119,978.2388660819852,308.3500026038382,0.0,0.0,279.8870056103333,30.00895858980948,0.05576484324410558,4.574232019134797,665.2803263439564,0.008529893006198108,0.017091928981244564,665.2536955030519,0.0009575660224072635
120,120,314.2405651930021,310.62517128308536,0.0,0.0,280.10708289121976,31.08433353487635,0.042523908079601824,3.581027361098677,5.738897016271949e-05,0.0,0.0,0.0,0.0
121,121,317.6231891710195,312.99240713956533,0.0,0.0,280.7813133557793,33.76774377608672,0.054983400215860456,4.596211076946929,5.2862975280731916e-05,0.0,0.0,0.0,0.0
122,122,314.1291755279526,311.088480098173,0.0,0.0,279.824185245845,31.25935379922157,0.03601043502567336,3.006323522015009,6.975600263103843e-05,0.0,0.0,0.0,0.0
123,123,1006.5390452630236,311.9483530675643,0.0,0.0,279.8641755694407,32.21788755833404,0.03779062785906717,3.149499900988303,691.4069155069883,0.008550146012566984,0.01486409199424088,691.3827645129641,0.0006769089959561825
124,124,316.5331456809654,312.15966633777134,0.0,0.0,282.1617562210304,31.288120904995594,0.051523902104236186,4.338822649267968,6.923300679773092e-05,0.0,0.0,0.0,0.0
125,125,319.138701792981,314.776483137568,0.0,0.0,282.17852673254674,33.87116248870734,0.05195320106577128,4.327518068952486,4.7249021008610725e-05,0.0,0.0,0.0,0.0
126,126,316.94447971502086,312.2944142430788,0.0,0.0,282.27273678570054,31.57882577192504,0.05521284299902618,4.615289403882343,5.6608987506479025e-05,0.0,0.0,0.0,0.0
127,127,1037.7093396609998,309.4372354581137,0.0,0.0,282.3506405512453,31.377732876630034,0.0887426667031832,7.376304806850385,720.8609146020026,0.008358331979252398,0.016088771051727235,720.8356004229863,0.0006487239734269679
128,128,320.07952035195194,315.00500952632865,0.0,0.0,281.8833718521637,35.10646587162046,0.05984301882563159,5.039706299838144,5.601299926638603e-05,0.0,0.0,0.0,0.0
129,129,317.48265712399734,312.11954706616234,0.0,0.0,281.89865256956546,32.49198390846141,0.06387437699595466,5.3284665261162445,5.471101030707359e-05,0.0,0.0,0.0,0.0
130,130,1055.0778681419906,312.12228268774925,0.0,0.0,282.0810639921692,32.46906131488504,0.06577664706856012,5.486231724964455,737.4349249619991,0.00880691799102351,0.016403391025960445,737.4091072999872,0.0005551640060730278
131,131,319.0158042549738,314.100317832781,0.0,0.0,280.3973949056817,35.54178828548174,0.05824194476008415,4.880947222816758,5.640898598358035e-05,0.0,0.0,0.0,0.0
132,132,317.77533329400467,313.1305035026744,0.0,0.0,281.8001244390616,32.89036848035175,0.05499348707962781,4.610104568011593,6.894301623106003e-05,0.0,0.0,0.0,0.0
133,133,1074.8815590549493,312.58732166764094,0.0,0.0,282.01598403812386,33.55569459561957,0.07278339104959741,6.054087390832137,756.2055640270119,0.008790271996986121,0.015518111002165824,756.1802210679743,0.0009770420147106051
134,134,318.4237650479772,312.6617514999234,0.0,0.0,280.14948687521974,35.19609958009096,0.0679544341401197,5.727401905169245,7.758900756016374e-05,0.0,0.0,0.0,0.0
135,135,317.1445111660287,311.9426129950443,0.0,0.0,280.93830326601164,33.12185303604929,0.06287898297887295,5.167422477970831,5.3171010222285986e-05,0.0,0.0,0.0,0.0
136,136,1096.6266936800093,315.9456544096465,0.0,0.0,282.1396713448339,36.2353197663906,0.06583935400703922,5.490314991038758,775.1560054380097,0.00878776895115152,0.01956349198007956,775.1270353209693,0.0005641939933411777
137,137,320.3516700239852,316.2721780447173,0.0,0.0,282.99039018840995,34.27810848719673,0.04777132300660014,4.0447655721218325,5.6827033404260874e-05,0.0,0.0,0.0,0.0
138,138,321.8335868769791,317.63623022072716,0.0,0.0,280.95859026088146,37.81107372796396,0.04942488396773115,4.162913166976068,5.216803401708603e-05,0.0,0.0,0.0,0.0
139,139,317.85695581597975,313.08354724699166,0.0,0.0,280.7567782512633,34.03163744381163,0.056712495104875416,4.739200307929423,5.6071963626891375e-05,0.0,0.0,0.0,0.0
140,140,1122.8021565019735,317.66711114923237,0.0,0.0,281.2912721844623,37.93750083539635,0.05505235877353698,4.601124942826573,800.4995723800384,0.008950949995778501,0.01772974501363933,800.4721146239899,0.0007188849849626422
141,141,319.47944821300916,314.68344320211327,0.0,0.0,282.1529688874725,34.24310535605764,0.05617610993795097,4.7612015028717,5.318800685927272e-05,0.0,0.0,0.0,0.0
142,142,324.4252967759967,318.91819511557696,0.0,0.0,282.0161237681168,39.312938533199485,0.06555227108765393,5.472204615303781,5.144003080204129e-05,0.0,0.0,0.0,0.0
143,143,1142.0410906299949,316.27772372518666,0.0,0.0,282.0276955271838,35.80640204221709,0.05539057101123035,4.6177989329444245,821.1108679620083,0.009457351989112794,0.0201474970090203,821.0802373890183,0.0009522890322841704
144,144,320.93327730702003,317.5847239125869,0.0,0.0,281.65865838405443,36.20831558445934,0.039249408058822155,3.31393687101081,5.332002183422446e-05,0.0,0.0,0.0,0.0
145,145,324.8065502269892,319.8698793078074,0.0,0.0,282.7883034972474,38.92393200332299,0.05879579996690154,4.901941018993966,6.331398617476225e-05,0.0,0.0,0.0,0.0
146,146,324.2959263320081,319.36010070110206,0.0,0.0,281.6054753047065,39.600258627790026,0.05949802533723414,4.901264356041793,6.559200119227171e-05,0.0,0.0,0.0,0.0
147,147,1162.6380079970113,318.55562685464974,0.0,0.0,282.0271531352191,37.37221252161544,0.046737599128391594,3.8866434791125357,840.161047164991,0.00933434400940314,0.015249459946062416,840.1358059400227,0.0006036479608155787
